WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
200,PCOFFOTM,Emerging market and developing economies,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PCOFFROB,Emerging market and developing economies,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PCOCO,Emerging market and developing economies,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PTEA,Emerging market and developing economies,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PRAWMW,Emerging market and developing economies,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PTIMBW,Emerging market and developing economies,Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PHARDW,Emerging market and developing economies,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PLOGSK,Emerging market and developing economies,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PSAWMAL,Emerging market and developing economies,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PSOFTW,Emerging market and developing economies,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PLOGORE,Emerging market and developing economies,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PSAWORE,Emerging market and developing economies,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PCOTTIND,Emerging market and developing economies,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PWOOLW,Emerging market and developing economies,Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PWOOLF,Emerging market and developing economies,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PWOOLC,Emerging market and developing economies,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PRUBB,Emerging market and developing economies,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PHIDE,Emerging market and developing economies,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PMETAW,Emerging market and developing economies,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PCOPP,Emerging market and developing economies,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PALUM,Emerging market and developing economies,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PIORECR,Emerging market and developing economies,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PTIN,Emerging market and developing economies,"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PNICK,Emerging market and developing economies,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PZINC,Emerging market and developing economies,"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PLEAD,Emerging market and developing economies,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PURAN,Emerging market and developing economies,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,NGDP_RPCH,Emerging and developing Asia,"Gross domestic product, constant prices",,Percent change,,,6.375,5.863,5.106,6.998,7.551,6.651,6.117,7.203,9.382,6.312,5.887,6.223,8.893,9.073,9.343,8.926,8.424,6.155,2.761,6.475,6.477,6.036,6.656,8.298,8.429,9.274,10.063,11.187,7.266,7.61,9.615,7.873,6.962,6.868,6.855,6.83,6.813,6.619,6.423,5.291,-0.773,7.257,5.392,5.636,5.635,5.533,5.38,5.199,
505,NGDP_RPCHMK,Emerging and developing Asia,"Gross domestic product, constant prices",,Percent change (market exchange rates),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,NGDPD,Emerging and developing Asia,"Gross domestic product, current prices",,U.S. dollars,Billions,,764.963,758.055,774.027,818.088,858.661,834.518,857.953,938.995,"1,048.23","1,116.85","1,121.31","1,129.52","1,279.53","1,447.85","1,511.26","1,807.96","2,049.02","2,128.09","1,970.48","2,164.45","2,324.63","2,453.40","2,688.43","3,065.76","3,557.79","4,111.74","4,876.03","6,181.55","7,437.44","8,082.01","9,742.64","11,638.11","12,833.58","14,044.93","15,171.98","15,781.72","16,225.16","17,845.48","19,678.41","20,514.90","20,762.56","23,997.37","27,008.22","29,596.21","31,994.37","34,410.64","36,932.61","39,610.70",
505,PPPGDP,Emerging and developing Asia,"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,"1,181.02","1,368.37","1,526.17","1,695.67","1,883.47","2,079.82","2,250.51","2,473.75","2,799.70","3,091.56","3,394.14","3,722.09","4,138.48","4,614.45","5,149.35","5,724.90","6,319.40","6,817.12","7,077.22","7,637.17","8,313.94","9,009.49","9,753.89","10,768.07","11,985.12","13,499.37","15,304.68","17,459.72","19,074.92","20,640.40","22,891.66","25,196.46","27,692.29","29,501.06","31,055.44","32,308.01","34,112.51","36,273.71","39,523.70","42,353.48","42,459.51","47,397.75","53,075.05","57,745.16","62,495.54","67,298.92","72,309.63","77,573.61",
505,NGDP_D,Emerging and developing Asia,"Gross domestic product, deflator",,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,NGDPRPPPPC,Emerging and developing Asia,"Gross domestic product per capita, constant prices",,Purchasing power parity; 2017 international dollar,Units,,"1,280.62","1,330.51","1,370.28","1,437.50","1,511.50","1,584.45","1,647.99","1,726.87","1,851.95","1,932.86","2,011.45","2,097.15","2,241.14","2,400.56","2,580.28","2,765.62","2,950.81","3,081.80","3,070.18","3,222.80","3,386.55","3,542.26","3,728.54","3,988.13","4,272.04","4,610.25","5,012.32","5,504.53","5,836.16","6,208.08","6,734.77","7,185.22","7,605.19","8,047.05","8,513.53","9,013.37","9,536.99","10,079.09","10,641.40","11,113.04","10,942.03","11,658.46","12,211.84","12,826.55","13,475.53","14,147.29","14,835.36","15,534.45",
505,PPPPC,Emerging and developing Asia,"Gross domestic product per capita, current prices",,Purchasing power parity; international dollars,Units,,556.944,633.429,692.866,755.957,824.712,893.907,948.998,"1,019.77","1,132.81","1,228.20","1,325.68","1,429.61","1,564.14","1,716.70","1,886.03","2,065.09","2,244.72","2,386.75","2,406.57","2,562.55","2,754.69","2,947.82","3,152.85","3,440.41","3,786.00","4,217.04","4,730.33","5,340.60","5,775.25","6,187.60","6,796.11","7,406.01","8,056.48","8,501.58","8,863.92","9,140.38","9,561.88","10,079.09","10,895.61","11,582.06","11,541.26","12,807.99","14,257.76","15,425.01","16,604.39","17,789.49","19,021.70","20,313.39",
505,NGAP_NPGDP,Emerging and developing Asia,Output gap,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PPPSH,Emerging and developing Asia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,,8.818,9.171,9.601,10.021,10.289,10.632,10.899,11.265,11.781,12.074,12.283,12.717,12.449,13.301,14.116,14.828,15.479,15.776,15.765,16.218,16.476,17.052,17.678,18.394,18.939,19.744,20.621,21.732,22.636,24.433,25.426,26.372,27.546,27.975,28.4,28.958,29.442,29.727,30.552,31.293,32.048,32.437,33.121,33.803,34.543,35.273,35.988,36.673,
505,NID_NGDP,Emerging and developing Asia,Investment,,Percent of GDP,,,28.606,28.687,27.951,27.691,27.532,30.004,28.438,28.87,31.13,32.133,31.918,32.11,33.501,34.874,33.866,34.33,33.51,32.47,29.48,28.558,29.172,30.548,31.011,33.55,36.209,35.969,35.85,36.868,38.041,40.086,41.4,42.291,42.032,41.538,41.245,39.278,38.621,39.151,40.196,39.044,38.553,38.483,39.307,39.822,39.916,39.921,40.012,40.017,
505,NGSD_NGDP,Emerging and developing Asia,Gross national savings,,Percent of GDP,,,23.829,23.708,23.82,23.606,23.747,24.454,24.1,25.624,26.914,28.142,29.724,29.33,29.563,32.125,32.214,32.309,32.064,32.154,31.666,30.077,30.442,31.664,32.764,35.697,38.213,38.806,40.796,42.806,43.685,43.417,43.864,43.175,43.004,42.277,42.73,41.127,39.909,40.058,39.915,39.477,40.079,39.512,39.879,40.267,40.218,40.111,40.028,39.951,
505,PCPIPCH,Emerging and developing Asia,"Inflation, average consumer prices",,Percent change,,,n/a,11.11,8.271,8.806,9.119,9.196,10.834,11.105,14.925,11.43,7.748,9.956,8.316,10.129,14.394,11.978,8.143,4.705,10.769,3.99,2.083,3.011,2.421,2.952,4.198,4.031,4.556,5.437,7.588,3.156,5.265,6.542,4.642,4.613,3.443,2.651,2.776,2.442,2.671,3.278,3.118,2.196,3.459,2.937,2.829,2.767,2.736,2.742,
505,PCPIEPCH,Emerging and developing Asia,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,8.058,6.639,7.191,16.038,7.687,10.546,9.882,7.202,12.126,14.951,9.495,7.517,4.858,10.564,1.325,3.032,2.732,2.58,3.681,3.757,4.661,4.761,6.477,4.979,4.112,5.945,5.458,4.584,4.344,3.032,2.644,2.643,2.76,2.274,4.652,1.198,2.971,3.694,2.518,2.841,2.711,2.778,2.693,
505,TRADEPCH,Emerging and developing Asia,Trade volume of goods and services,,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,TM_RPCH,Emerging and developing Asia,Volume of imports of goods and services,,Percent change,,,9.581,13.623,2.65,6.68,-3.621,-3.402,-0.418,12.701,7.557,17.873,16.989,7.361,10.18,10.245,20.285,20.196,6.45,3.078,-6.036,2.624,19.888,3.168,12.672,18.284,20.878,13.265,12.81,12.913,7.077,-2.703,19.339,12.64,5.76,6.421,6.117,0.713,4.623,9.202,7.26,-3.048,-5.324,13.794,4.539,5.997,5.788,5.591,5.566,5.497,
505,TMG_RPCH,Emerging and developing Asia,Volume of imports of goods,,Percent change,,,7.59,15.767,4.475,9.193,-3.208,-4.005,2.37,11.797,16.104,15.498,17.708,6.988,9.517,9.452,21.906,19.291,6.274,2.264,-6.796,3.482,17.825,3.948,13.049,20.06,20.114,12.486,12.078,12.597,7.999,-3.142,19.079,12.874,5.428,6.136,3.992,0.583,4.822,9.381,8.033,-1.09,-4.071,14.363,4.666,4.844,4.986,5.547,5.565,5.526,
505,TX_RPCH,Emerging and developing Asia,Volume of exports of goods and services,,Percent change,,,7.972,-8.007,-3.801,8.001,10.484,-1.314,9.81,6.282,15.399,14.65,8.301,12.849,11.64,9.804,15.538,14.372,3.774,10.089,6.051,0.759,18.783,3.132,14.446,18.853,22.042,17.349,18.813,14.826,7.1,-9.063,22.416,10.786,4.165,6.999,4.697,-0.907,2.503,8.769,4.587,0.21,-1.642,16.97,4.837,3.856,4.809,4.707,4.724,4.855,
505,TXG_RPCH,Emerging and developing Asia,Volume of exports of goods,,Percent change,,,5.568,-9.711,-2.947,7.838,11.587,-2.03,9.382,14.26,9.712,14.147,7.783,13.902,13.219,9.826,16.012,13.482,4.995,12.836,10.55,2.713,20.485,3.302,14.478,20.48,20.118,16.861,18.462,13.718,5.976,-9.491,23.321,10.875,4.966,7.729,4.913,-1.247,2.568,9.043,4.75,-0.627,2.129,16.52,3.878,3.573,4.52,4.463,4.524,4.621,
505,TTPCH,Emerging and developing Asia,Terms of trade of goods and services,,Percent change,,,-0.254,15.711,1.394,-1.861,2.153,-1.973,-11.2,5.612,-6.139,1.405,1.81,-0.286,0.93,0.049,1.107,2.376,2.447,-2.176,-0.357,1.254,-1.498,-1.024,-0.539,-1.364,-2.037,-0.699,-0.156,0.22,-2.004,2.977,-4.46,-2.603,1.469,0.899,1.945,6.526,0.019,-2.411,-2.107,-1.085,3.287,-5.397,-2.565,1.579,0.559,0.441,0.089,0.407,
505,TTTPCH,Emerging and developing Asia,Terms of trade of goods,,Percent change,,,-2.584,17.978,1.882,-0.782,2.851,-0.989,-10.688,-0.103,4.126,0.636,-0.734,-1.111,-1.1,-0.013,1.602,1.545,0.398,-2.783,-0.551,-5.353,-2.677,-0.943,-0.696,-1.542,-3.084,-0.72,-0.177,0.261,-1.71,3.57,-6.133,-2.711,1.391,1.131,2.382,8.394,0.222,-3.484,-2.346,1.222,0.725,-6.213,-3.149,2.227,1.331,0.987,0.786,0.544,
505,TXGM_D,Emerging and developing Asia,Export price of manufactures,,"U.S. dollars; index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,TXGM_DPCH,Emerging and developing Asia,Export price of manufactures,,U.S. dollars; annual percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LUR,Emerging and developing Asia,Unemployment rate,,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LE,Emerging and developing Asia,Employment,,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,GGR_NGDP,Emerging and developing Asia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.6,14.442,14.514,13.906,14.646,14.957,16.116,16.544,16.948,17.364,17.774,18.355,19.112,21.435,21.743,22.272,24.136,25.015,25.063,25.32,25.971,25.717,25.835,25.931,25.178,23.274,24.533,23.752,23.778,23.886,23.981,24.058,24.132,
505,GGX_NGDP,Emerging and developing Asia,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.998,15.651,16.64,17.337,18.658,18.927,20.455,21.078,20.931,20.3,20.146,20.229,20.224,23.035,25.069,24.428,25.737,26.671,26.931,27.101,29.102,29.444,29.468,30.126,30.856,33.442,31.02,31.332,30.641,30.605,30.553,30.523,30.514,
505,GGXCNL_NGDP,Emerging and developing Asia,General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.398,-1.21,-2.126,-3.431,-4.012,-3.985,-4.339,-4.535,-3.983,-2.935,-2.372,-1.874,-1.112,-1.601,-3.327,-2.156,-1.6,-1.656,-1.868,-1.781,-3.132,-3.727,-3.633,-4.195,-5.678,-10.168,-6.487,-7.58,-6.863,-6.719,-6.572,-6.465,-6.382,
505,GGSB_NPGDP,Emerging and developing Asia,General government structural balance,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,GGXONLB_NGDP,Emerging and developing Asia,General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.042,-0.506,-1.476,-1.904,-2.117,-2.328,-2.583,-2.086,-1.196,-0.66,-0.221,0.429,-0.227,-1.967,-0.837,-0.323,-0.45,-0.658,-0.537,-1.924,-2.353,-2.155,-2.719,-4.168,-8.548,-4.884,-5.907,-5.143,-4.956,-4.769,-4.625,-4.502,
505,GGXWDN_NGDP,Emerging and developing Asia,General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,GGXWDG_NGDP,Emerging and developing Asia,General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43.517,43.974,44.603,44.987,43.867,42.059,39.32,40.614,36.771,41.626,40.15,39.561,39.531,41.211,43.257,44.75,49.597,52.324,53.879,56.825,67.73,71.795,75.35,78.236,81.207,83.837,86.014,87.845,
